company_id,country,industry,date,esg_rating
IID000000002123744,Switzerland,Electrical Equipment,Mar-15,A
IID000000002123744,Switzerland,Electrical Equipment,Mar-16,AA
IID000000002123744,Switzerland,Electrical Equipment,Apr-17,AA
IID000000002123744,Switzerland,Electrical Equipment,Apr-18,AA
IID000000002123744,Switzerland,Electrical Equipment,Oct-19,AA
IID000000002123767,United Kingdom,Food Products,Nov-15,A
IID000000002123767,United Kingdom,Food Products,Dec-16,A
IID000000002123767,United Kingdom,Food Products,Dec-17,AA
IID000000002123767,United Kingdom,Food Products,Dec-18,AA
IID000000002123767,United Kingdom,Food Products,Dec-19,AA
IID000000002123771,United Kingdom,Telecommunication Services,Feb-17,AA
IID000000002123771,United Kingdom,Telecommunication Services,Feb-18,AA
IID000000002123771,United Kingdom,Telecommunication Services,Mar-19,AA
IID000000002123931,United Kingdom,Metals and Mining - Non-Precious Metals,Nov-15,BBB
IID000000002123931,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-16,BBB
IID000000002123931,United Kingdom,Metals and Mining - Non-Precious Metals,Dec-17,BBB
IID000000002123931,United Kingdom,Metals and Mining - Non-Precious Metals,Nov-18,BBB
IID000000002123931,United Kingdom,Metals and Mining - Non-Precious Metals,Jun-19,BBB
IID000000002123944,Germany,Pharmaceuticals,Oct-17,BBB
IID000000002123944,Germany,Pharmaceuticals,Jun-18,BBB
IID000000002123944,Germany,Pharmaceuticals,Sep-18,BBB
IID000000002123944,Germany,Pharmaceuticals,Dec-18,BBB
IID000000002123944,Germany,Pharmaceuticals,May-19,BB
IID000000002123948,United Kingdom,Trading Companies & Distributors,May-15,AA
IID000000002123948,United Kingdom,Trading Companies & Distributors,Jun-16,AA
IID000000002123948,United Kingdom,Trading Companies & Distributors,Jun-17,AA
IID000000002123948,United Kingdom,Trading Companies & Distributors,Jun-18,A
IID000000002123948,United Kingdom,Trading Companies & Distributors,Sep-19,A
IID000000002123955,Finland,"Technology Hardware, Storage & Peripherals",Aug-15,A
IID000000002123955,Finland,"Technology Hardware, Storage & Peripherals",Aug-16,AA
IID000000002123955,Finland,"Technology Hardware, Storage & Peripherals",Aug-17,AA
IID000000002123955,Finland,"Technology Hardware, Storage & Peripherals",Sep-18,AA
IID000000002123955,Finland,"Technology Hardware, Storage & Peripherals",Nov-19,AA
IID000000002123961,Finland,Paper & Forest Products,Jul-15,A
IID000000002123961,Finland,Paper & Forest Products,Jul-16,AA
IID000000002123961,Finland,Paper & Forest Products,Jul-17,AA
IID000000002123961,Finland,Paper & Forest Products,Aug-18,AA
IID000000002123961,Finland,Paper & Forest Products,Jul-19,AA
IID000000002124154,Sweden,"Electronic Equipment, Instruments & Components",Apr-15,BBB
IID000000002124154,Sweden,"Electronic Equipment, Instruments & Components",Apr-16,BBB
IID000000002124154,Sweden,"Electronic Equipment, Instruments & Components",Apr-17,BBB
IID000000002124154,Sweden,"Electronic Equipment, Instruments & Components",Jun-18,BBB
IID000000002124154,Sweden,"Electronic Equipment, Instruments & Components",Aug-19,A
IID000000002125284,United Kingdom,Beverages,Jun-15,AAA
IID000000002125284,United Kingdom,Beverages,Jul-16,AAA
IID000000002125284,United Kingdom,Beverages,Jul-17,AAA
IID000000002125284,United Kingdom,Beverages,Jul-18,AAA
IID000000002125284,United Kingdom,Beverages,Dec-19,AAA
IID000000002125650,Ireland,Construction Materials,May-15,AAA
IID000000002125650,Ireland,Construction Materials,May-16,AAA
IID000000002125650,Ireland,Construction Materials,May-17,AAA
IID000000002125650,Ireland,Construction Materials,May-18,AAA
IID000000002125650,Ireland,Construction Materials,Jul-19,AAA
IID000000002125950,Netherlands,Aerospace & Defense,Nov-15,A
IID000000002125950,Netherlands,Aerospace & Defense,Nov-16,A
IID000000002125950,Netherlands,Aerospace & Defense,Dec-17,BBB
IID000000002125950,Netherlands,Aerospace & Defense,Dec-18,BBB
IID000000002125950,Netherlands,Aerospace & Defense,Nov-19,BBB
IID000000002126002,United Kingdom,Airlines,Aug-16,AAA
IID000000002126002,United Kingdom,Airlines,Sep-17,AAA
IID000000002126002,United Kingdom,Airlines,Sep-18,AAA
IID000000002126002,United Kingdom,Airlines,Mar-19,AAA
IID000000002126002,United Kingdom,Airlines,Jan-20,AAA
IID000000002126501,Switzerland,Pharmaceuticals,Aug-16,BBB
IID000000002126501,Switzerland,Pharmaceuticals,Sep-17,A
IID000000002126501,Switzerland,Pharmaceuticals,Sep-18,A
IID000000002126501,Switzerland,Pharmaceuticals,Mar-19,AA
IID000000002126501,Switzerland,Pharmaceuticals,Jan-20,A
IID000000002127391,United Kingdom,Aerospace & Defense,Nov-15,AA
IID000000002127391,United Kingdom,Aerospace & Defense,Nov-16,AA
IID000000002127391,United Kingdom,Aerospace & Defense,Dec-17,AA
IID000000002127391,United Kingdom,Aerospace & Defense,Dec-18,AA
IID000000002127391,United Kingdom,Aerospace & Defense,Jul-19,AA
IID000000002127715,Norway,Metals and Mining - Non-Precious Metals,Nov-15,AAA
IID000000002127715,Norway,Metals and Mining - Non-Precious Metals,Dec-16,AAA
IID000000002127715,Norway,Metals and Mining - Non-Precious Metals,Dec-17,AAA
IID000000002127715,Norway,Metals and Mining - Non-Precious Metals,Dec-18,AA
IID000000002127715,Norway,Metals and Mining - Non-Precious Metals,Jul-19,AA
IID000000002127907,Austria,Integrated Oil & Gas,Aug-15,AAA
IID000000002127907,Austria,Integrated Oil & Gas,Aug-16,AAA
IID000000002127907,Austria,Integrated Oil & Gas,Jul-17,AAA
IID000000002127907,Austria,Integrated Oil & Gas,Jul-18,AAA
IID000000002127907,Austria,Integrated Oil & Gas,Oct-19,AAA
IID000000002128271,Denmark,Health Care Equipment & Supplies,Nov-15,BBB
IID000000002128271,Denmark,Health Care Equipment & Supplies,Nov-16,BBB
IID000000002128271,Denmark,Health Care Equipment & Supplies,Nov-17,BBB
IID000000002128271,Denmark,Health Care Equipment & Supplies,Dec-18,BBB
IID000000002128271,Denmark,Health Care Equipment & Supplies,Jun-19,A
IID000000002128280,Netherlands,Professional Services,Feb-16,AA
IID000000002128280,Netherlands,Professional Services,Sep-16,A
IID000000002128280,Netherlands,Professional Services,Mar-17,A
IID000000002128280,Netherlands,Professional Services,Apr-18,AA
IID000000002128280,Netherlands,Professional Services,Nov-19,AAA
IID000000002128288,United Kingdom,Industrial Conglomerates,Sep-16,A
IID000000002128288,United Kingdom,Industrial Conglomerates,Aug-17,A
IID000000002128288,United Kingdom,Industrial Conglomerates,Aug-18,AA
IID000000002128288,United Kingdom,Industrial Conglomerates,Feb-19,AA
IID000000002128288,United Kingdom,Industrial Conglomerates,Feb-20,AA
IID000000002128376,United Kingdom,Media & Entertainment,Mar-15,AA
IID000000002128376,United Kingdom,Media & Entertainment,Mar-16,AA
IID000000002128376,United Kingdom,Media & Entertainment,Feb-17,A
IID000000002128376,United Kingdom,Media & Entertainment,Mar-18,AA
IID000000002128376,United Kingdom,Media & Entertainment,Sep-19,AA
IID000000002128620,Italy,Pharmaceuticals,Nov-15,BBB
IID000000002128620,Italy,Pharmaceuticals,Sep-16,BBB
IID000000002128620,Italy,Pharmaceuticals,Sep-17,BBB
IID000000002128620,Italy,Pharmaceuticals,Sep-18,BBB
IID000000002128620,Italy,Pharmaceuticals,Jul-19,BBB
IID000000002129057,Norway,Specialty Chemicals,Feb-15,BBB
IID000000002129057,Norway,Specialty Chemicals,Feb-16,BBB
IID000000002129057,Norway,Specialty Chemicals,Feb-17,BBB
IID000000002129057,Norway,Specialty Chemicals,May-18,BBB
IID000000002129057,Norway,Specialty Chemicals,Sep-19,BB
IID000000002129110,United Kingdom,Industrial Machinery,Jan-15,A
IID000000002129110,United Kingdom,Industrial Machinery,Jan-16,A
IID000000002129110,United Kingdom,Industrial Machinery,Feb-17,A
IID000000002129110,United Kingdom,Industrial Machinery,Mar-18,A
IID000000002129110,United Kingdom,Industrial Machinery,May-19,A
IID000000002129162,United Kingdom,Hotels & Travel,Sep-15,AA
IID000000002129162,United Kingdom,Hotels & Travel,Sep-16,AA
IID000000002129162,United Kingdom,Hotels & Travel,Jun-17,AA
IID000000002129162,United Kingdom,Hotels & Travel,Jun-18,AA
IID000000002129162,United Kingdom,Hotels & Travel,Nov-19,AA
IID000000002130138,Germany,Utilities,Jul-16,AA
IID000000002130138,Germany,Utilities,Oct-16,AA
IID000000002130138,Germany,Utilities,Oct-17,AA
IID000000002130138,Germany,Utilities,Oct-18,AA
IID000000002130138,Germany,Utilities,Jul-19,AA
IID000000002130215,Germany,Airlines,Aug-15,BBB
IID000000002130215,Germany,Airlines,Aug-16,BBB
IID000000002130215,Germany,Airlines,Sep-17,BBB
IID000000002130215,Germany,Airlines,Oct-18,BBB
IID000000002130215,Germany,Airlines,Oct-19,BBB
IID000000002130820,Germany,Aerospace & Defense,Jul-15,A
IID000000002130820,Germany,Aerospace & Defense,Jul-16,AA
IID000000002130820,Germany,Aerospace & Defense,Aug-17,AA
IID000000002130820,Germany,Aerospace & Defense,Aug-18,AA
IID000000002130820,Germany,Aerospace & Defense,Nov-19,AA
IID000000002132055,Ireland,Software & Services,Jun-16,AAA
IID000000002132055,Ireland,Software & Services,Jun-17,AAA
IID000000002132055,Ireland,Software & Services,Jun-18,AAA
IID000000002132055,Ireland,Software & Services,Mar-19,AAA
IID000000002132055,Ireland,Software & Services,Feb-20,AAA
IID000000002132144,Sweden,Building Products,Feb-15,AA
IID000000002132144,Sweden,Building Products,Feb-16,AA
IID000000002132144,Sweden,Building Products,Feb-17,AA
IID000000002132144,Sweden,Building Products,Mar-18,AA
IID000000002132144,Sweden,Building Products,Aug-19,AA
IID000000002132259,United Kingdom,Metals and Mining - Non-Precious Metals,Nov-16,BBB
IID000000002132259,United Kingdom,Metals and Mining - Non-Precious Metals,Apr-17,BBB
IID000000002132259,United Kingdom,Metals and Mining - Non-Precious Metals,Apr-18,BBB
IID000000002132259,United Kingdom,Metals and Mining - Non-Precious Metals,Sep-19,BBB
IID000000002132259,United Kingdom,Metals and Mining - Non-Precious Metals,Jan-20,BBB
IID000000002132279,Germany,Health Care Providers & Services,May-16,BB
IID000000002132279,Germany,Health Care Providers & Services,Sep-16,B
IID000000002132279,Germany,Health Care Providers & Services,May-17,BB
IID000000002132279,Germany,Health Care Providers & Services,Jun-18,BBB
IID000000002132279,Germany,Health Care Providers & Services,Jul-19,BBB
IID000000002132648,Switzerland,Household Durables,Dec-15,BBB
IID000000002132648,Switzerland,Household Durables,Dec-16,BBB
IID000000002132648,Switzerland,Household Durables,Aug-17,BBB
IID000000002132648,Switzerland,Household Durables,Aug-18,BBB
IID000000002132648,Switzerland,Household Durables,Jun-19,A
IID000000002134176,Ireland,Industrial Conglomerates,Aug-15,AA
IID000000002134176,Ireland,Industrial Conglomerates,Aug-16,AA
IID000000002134176,Ireland,Industrial Conglomerates,Aug-17,AA
IID000000002134176,Ireland,Industrial Conglomerates,Sep-18,AAA
IID000000002134176,Ireland,Industrial Conglomerates,Oct-19,AAA
IID000000002134340,Spain,Utilities,Jan-16,AA
IID000000002134340,Spain,Utilities,Jan-17,AA
IID000000002134340,Spain,Utilities,Jun-17,AA
IID000000002134340,Spain,Utilities,Mar-18,AA
IID000000002134340,Spain,Utilities,Oct-19,AA
IID000000002134674,Switzerland,Building Products,Feb-16,A
IID000000002134674,Switzerland,Building Products,Aug-16,AA
IID000000002134674,Switzerland,Building Products,Feb-17,AA
IID000000002134674,Switzerland,Building Products,Feb-18,AA
IID000000002134674,Switzerland,Building Products,Jun-19,AA
IID000000002134975,Netherlands,Beverages,Jun-15,A
IID000000002134975,Netherlands,Beverages,Jun-16,AA
IID000000002134975,Netherlands,Beverages,Jun-17,A
IID000000002134975,Netherlands,Beverages,Jul-18,A
IID000000002134975,Netherlands,Beverages,Nov-19,A
IID000000002135027,Sweden,Retail - Consumer Discretionary,Apr-15,A
IID000000002135027,Sweden,Retail - Consumer Discretionary,Apr-16,AA
IID000000002135027,Sweden,Retail - Consumer Discretionary,Apr-17,AA
IID000000002135027,Sweden,Retail - Consumer Discretionary,Apr-18,AA
IID000000002135027,Sweden,Retail - Consumer Discretionary,Aug-19,AA
IID000000002135208,United Kingdom,Hotels & Travel,Sep-15,AA
IID000000002135208,United Kingdom,Hotels & Travel,Aug-16,AA
IID000000002135208,United Kingdom,Hotels & Travel,Apr-17,AA
IID000000002135208,United Kingdom,Hotels & Travel,May-18,AA
IID000000002135208,United Kingdom,Hotels & Travel,Jun-19,AA
IID000000002135288,Spain,Retail - Consumer Discretionary,Apr-15,AA
IID000000002135288,Spain,Retail - Consumer Discretionary,May-16,AAA
IID000000002135288,Spain,Retail - Consumer Discretionary,Apr-17,AAA
IID000000002135288,Spain,Retail - Consumer Discretionary,Apr-18,AAA
IID000000002135288,Spain,Retail - Consumer Discretionary,Aug-19,AAA
IID000000002135404,Denmark,Pharmaceuticals,Nov-15,AAA
IID000000002135404,Denmark,Pharmaceuticals,Sep-16,AAA
IID000000002135404,Denmark,Pharmaceuticals,Sep-17,AAA
IID000000002135404,Denmark,Pharmaceuticals,Sep-18,AAA
IID000000002135404,Denmark,Pharmaceuticals,Jun-19,AAA
IID000000002135451,United Kingdom,Utilities,Nov-15,AA
IID000000002135451,United Kingdom,Utilities,Nov-16,AA
IID000000002135451,United Kingdom,Utilities,Dec-17,AAA
IID000000002135451,United Kingdom,Utilities,Dec-18,AAA
IID000000002135451,United Kingdom,Utilities,Dec-19,AAA
IID000000002136332,Switzerland,Asset Management & Custody Banks,Apr-15,BB
IID000000002136332,Switzerland,Asset Management & Custody Banks,Apr-16,BB
IID000000002136332,Switzerland,Asset Management & Custody Banks,May-17,BB
IID000000002136332,Switzerland,Asset Management & Custody Banks,May-18,BB
IID000000002136332,Switzerland,Asset Management & Custody Banks,Sep-19,BBB
IID000000002137074,Netherlands,Integrated Oil & Gas,Jul-16,A
IID000000002137074,Netherlands,Integrated Oil & Gas,Aug-17,BBB
IID000000002137074,Netherlands,Integrated Oil & Gas,Aug-18,BBB
IID000000002137074,Netherlands,Integrated Oil & Gas,Sep-18,BBB
IID000000002137074,Netherlands,Integrated Oil & Gas,Oct-19,A
IID000000002137159,United Kingdom,Household & Personal Products,Jul-16,A
IID000000002137159,United Kingdom,Household & Personal Products,Apr-17,A
IID000000002137159,United Kingdom,Household & Personal Products,Jul-17,A
IID000000002137159,United Kingdom,Household & Personal Products,Jul-18,A
IID000000002137159,United Kingdom,Household & Personal Products,Sep-19,A
IID000000002137304,Austria,Steel,Nov-15,BBB
IID000000002137304,Austria,Steel,Nov-16,A
IID000000002137304,Austria,Steel,Nov-17,AA
IID000000002137304,Austria,Steel,Nov-18,AA
IID000000002137304,Austria,Steel,Nov-19,AA
IID000000002137326,United Kingdom,Utilities,Oct-15,BBB
IID000000002137326,United Kingdom,Utilities,Oct-16,BBB
IID000000002137326,United Kingdom,Utilities,Sep-17,BBB
IID000000002137326,United Kingdom,Utilities,Sep-18,BBB
IID000000002137326,United Kingdom,Utilities,Oct-19,BBB
IID000000002137341,United Kingdom,Utilities,Oct-15,AA
IID000000002137341,United Kingdom,Utilities,Sep-16,AA
IID000000002137341,United Kingdom,Utilities,Sep-17,AA
IID000000002137341,United Kingdom,Utilities,Sep-18,AA
IID000000002137341,United Kingdom,Utilities,Oct-19,AA
IID000000002140364,France,Health Care Equipment & Supplies,Oct-17,BB
IID000000002140364,France,Health Care Equipment & Supplies,Nov-18,BB
IID000000002140364,France,Health Care Equipment & Supplies,Mar-19,BBB
IID000000002140371,United Kingdom,Integrated Oil & Gas,Aug-15,BB
IID000000002140371,United Kingdom,Integrated Oil & Gas,Aug-16,BB
IID000000002140371,United Kingdom,Integrated Oil & Gas,Jul-17,BB
IID000000002140371,United Kingdom,Integrated Oil & Gas,Aug-18,BBB
IID000000002140371,United Kingdom,Integrated Oil & Gas,Aug-19,BBB
IID000000002140381,United Kingdom,Aerospace & Defense,Dec-15,BBB
IID000000002140381,United Kingdom,Aerospace & Defense,Nov-16,BBB
IID000000002140381,United Kingdom,Aerospace & Defense,Dec-17,A
IID000000002140381,United Kingdom,Aerospace & Defense,Dec-18,A
IID000000002140381,United Kingdom,Aerospace & Defense,Oct-19,AA
IID000000002140405,Switzerland,Professional Services,Aug-16,AA
IID000000002140405,Switzerland,Professional Services,Mar-17,AA
IID000000002140405,Switzerland,Professional Services,Apr-18,AA
IID000000002140405,Switzerland,Professional Services,Mar-19,AA
IID000000002140405,Switzerland,Professional Services,Jan-20,AA
IID000000002140423,Germany,Construction & Engineering,Jul-16,AA
IID000000002140423,Germany,Construction & Engineering,May-17,AA
IID000000002140423,Germany,Construction & Engineering,May-18,AA
IID000000002140423,Germany,Construction & Engineering,Aug-19,AA
IID000000002140428,Germany,"Textiles, Apparel & Luxury Goods",Jul-18,AAA
IID000000002140428,Germany,"Textiles, Apparel & Luxury Goods",Sep-19,AAA
IID000000002140445,Finland,Utilities,Nov-15,A
IID000000002140445,Finland,Utilities,Nov-16,A
IID000000002140445,Finland,Utilities,Nov-17,A
IID000000002140445,Finland,Utilities,Nov-18,A
IID000000002140445,Finland,Utilities,Jul-19,A
IID000000002140450,United Kingdom,Utilities,Aug-15,A
IID000000002140450,United Kingdom,Utilities,Jul-16,A
IID000000002140450,United Kingdom,Utilities,Jul-17,A
IID000000002140450,United Kingdom,Utilities,Jul-18,A
IID000000002140450,United Kingdom,Utilities,Sep-19,AA
IID000000002140458,Germany,"Textiles, Apparel & Luxury Goods",Sep-15,AAA
IID000000002140458,Germany,"Textiles, Apparel & Luxury Goods",Sep-16,AAA
IID000000002140458,Germany,"Textiles, Apparel & Luxury Goods",Aug-17,AAA
IID000000002140458,Germany,"Textiles, Apparel & Luxury Goods",Aug-18,AAA
IID000000002140458,Germany,"Textiles, Apparel & Luxury Goods",Jul-19,AAA
IID000000002140464,Germany,Industrial Machinery,Jan-16,A
IID000000002140464,Germany,Industrial Machinery,Feb-17,AA
IID000000002140464,Germany,Industrial Machinery,Feb-18,A
IID000000002140464,Germany,Industrial Machinery,Feb-19,A
IID000000002140464,Germany,Industrial Machinery,Feb-20,A
IID000000002142057,Denmark,Health Care Equipment & Supplies,Dec-15,AA
IID000000002142057,Denmark,Health Care Equipment & Supplies,Dec-16,AA
IID000000002142057,Denmark,Health Care Equipment & Supplies,Dec-17,AA
IID000000002142057,Denmark,Health Care Equipment & Supplies,Dec-18,AAA
IID000000002142057,Denmark,Health Care Equipment & Supplies,Apr-19,AA
IID000000002142971,United Kingdom,Media & Entertainment,Jun-15,AA
IID000000002142971,United Kingdom,Media & Entertainment,May-16,AAA
IID000000002142971,United Kingdom,Media & Entertainment,May-17,AAA
IID000000002142971,United Kingdom,Media & Entertainment,Apr-18,AAA
IID000000002142971,United Kingdom,Media & Entertainment,Jul-19,AAA
IID000000002142979,Spain,Biotechnology,Oct-15,BBB
IID000000002142979,Spain,Biotechnology,Oct-16,BBB
IID000000002142979,Spain,Biotechnology,Oct-17,BBB
IID000000002142979,Spain,Biotechnology,Nov-18,BBB
IID000000002142979,Spain,Biotechnology,Aug-19,BBB
IID000000002143266,Switzerland,Construction Materials,May-15,AA
IID000000002143266,Switzerland,Construction Materials,May-16,A
IID000000002143266,Switzerland,Construction Materials,May-17,A
IID000000002143266,Switzerland,Construction Materials,May-18,BBB
IID000000002143266,Switzerland,Construction Materials,Aug-19,BBB
IID000000002143317,France,Media & Entertainment,Mar-15,AA
IID000000002143317,France,Media & Entertainment,Mar-16,AA
IID000000002143317,France,Media & Entertainment,Mar-17,AA
IID000000002143317,France,Media & Entertainment,Mar-18,AAA
IID000000002143317,France,Media & Entertainment,Apr-19,AAA
IID000000002143351,United Kingdom,Retail - Consumer Discretionary,Apr-15,AAA
IID000000002143351,United Kingdom,Retail - Consumer Discretionary,May-16,AAA
IID000000002143351,United Kingdom,Retail - Consumer Discretionary,Feb-17,AAA
IID000000002143351,United Kingdom,Retail - Consumer Discretionary,Mar-18,AAA
IID000000002143351,United Kingdom,Retail - Consumer Discretionary,Jul-19,AAA
IID000000002144164,United Kingdom,Retail - Food & Staples,Aug-15,AA
IID000000002144164,United Kingdom,Retail - Food & Staples,Aug-16,AA
IID000000002144164,United Kingdom,Retail - Food & Staples,Sep-17,AA
IID000000002144164,United Kingdom,Retail - Food & Staples,Sep-18,AA
IID000000002144164,United Kingdom,Retail - Food & Staples,Nov-19,AA
IID000000002144233,Netherlands,Specialty Chemicals,Feb-16,AA
IID000000002144233,Netherlands,Specialty Chemicals,Feb-17,AA
IID000000002144233,Netherlands,Specialty Chemicals,Apr-18,AA
IID000000002144233,Netherlands,Specialty Chemicals,Nov-18,AAA
IID000000002144233,Netherlands,Specialty Chemicals,Jun-19,AAA
IID000000002144259,United Kingdom,Utilities,Aug-15,AA
IID000000002144259,United Kingdom,Utilities,Jul-16,AA
IID000000002144259,United Kingdom,Utilities,Aug-17,AAA
IID000000002144259,United Kingdom,Utilities,Sep-18,AAA
IID000000002144259,United Kingdom,Utilities,Nov-19,AAA
IID000000002144268,Sweden,Industrial Machinery,Jan-15,AA
IID000000002144268,Sweden,Industrial Machinery,Jan-16,AA
IID000000002144268,Sweden,Industrial Machinery,Feb-17,AA
IID000000002144268,Sweden,Industrial Machinery,Mar-18,AA
IID000000002144268,Sweden,Industrial Machinery,Mar-19,AA
IID000000002144380,Norway,Food Products,Nov-15,AAA
IID000000002144380,Norway,Food Products,Nov-16,AAA
IID000000002144380,Norway,Food Products,Nov-17,AAA
IID000000002144380,Norway,Food Products,Dec-18,AAA
IID000000002144380,Norway,Food Products,Nov-19,AAA
IID000000002144457,Switzerland,Pharmaceuticals,Sep-16,A
IID000000002144457,Switzerland,Pharmaceuticals,Jul-17,A
IID000000002144457,Switzerland,Pharmaceuticals,Mar-18,BBB
IID000000002144457,Switzerland,Pharmaceuticals,Oct-18,BBB
IID000000002144457,Switzerland,Pharmaceuticals,Apr-19,BBB
IID000000002144506,Austria,Utilities,Jan-19,AA
IID000000002144506,Austria,Utilities,Jan-20,AA
IID000000002144603,Netherlands,Health Care Equipment & Supplies,Sep-15,AA
IID000000002144603,Netherlands,Health Care Equipment & Supplies,Sep-16,AA
IID000000002144603,Netherlands,Health Care Equipment & Supplies,Dec-17,A
IID000000002144603,Netherlands,Health Care Equipment & Supplies,Dec-18,A
IID000000002144603,Netherlands,Health Care Equipment & Supplies,Jun-19,A
IID000000002144644,Sweden,Construction & Farm Machinery & Heavy Trucks,Mar-15,AA
IID000000002144644,Sweden,Construction & Farm Machinery & Heavy Trucks,Mar-16,AA
IID000000002144644,Sweden,Construction & Farm Machinery & Heavy Trucks,May-17,AA
IID000000002144644,Sweden,Construction & Farm Machinery & Heavy Trucks,May-18,AA
IID000000002144644,Sweden,Construction & Farm Machinery & Heavy Trucks,Sep-19,AA
IID000000002144864,Netherlands,Professional Services,Aug-15,BBB
IID000000002144864,Netherlands,Professional Services,Aug-16,BBB
IID000000002144864,Netherlands,Professional Services,Mar-17,AA
IID000000002144864,Netherlands,Professional Services,Mar-18,AA
IID000000002144864,Netherlands,Professional Services,Apr-19,AA
IID000000002145155,France,Integrated Oil & Gas,Aug-15,BBB
IID000000002145155,France,Integrated Oil & Gas,Aug-16,A
IID000000002145155,France,Integrated Oil & Gas,Aug-17,A
IID000000002145155,France,Integrated Oil & Gas,Aug-18,A
IID000000002145155,France,Integrated Oil & Gas,Oct-19,A
IID000000002145368,Spain,Utilities,Nov-15,AAA
IID000000002145368,Spain,Utilities,Nov-16,AAA
IID000000002145368,Spain,Utilities,Dec-17,AAA
IID000000002145368,Spain,Utilities,Dec-18,AAA
IID000000002145368,Spain,Utilities,Oct-19,AAA
IID000000002145455,United Kingdom,Professional Services,Nov-16,AAA
IID000000002145455,United Kingdom,Professional Services,Oct-17,AAA
IID000000002145455,United Kingdom,Professional Services,Dec-18,AAA
IID000000002145455,United Kingdom,Professional Services,Jul-19,AAA
IID000000002146213,United Kingdom,Retail - Consumer Discretionary,Jun-15,AA
IID000000002146213,United Kingdom,Retail - Consumer Discretionary,May-16,AA
IID000000002146213,United Kingdom,Retail - Consumer Discretionary,Feb-17,A
IID000000002146213,United Kingdom,Retail - Consumer Discretionary,Feb-18,A
IID000000002146213,United Kingdom,Retail - Consumer Discretionary,Apr-19,A
IID000000002147336,Germany,Specialty Chemicals,Feb-16,A
IID000000002147336,Germany,Specialty Chemicals,Feb-17,A
IID000000002147336,Germany,Specialty Chemicals,Feb-18,A
IID000000002147336,Germany,Specialty Chemicals,Mar-19,A
IID000000002147336,Germany,Specialty Chemicals,Feb-20,A
IID000000002148722,Switzerland,Food Products,Nov-15,A
IID000000002148722,Switzerland,Food Products,Nov-16,AA
IID000000002148722,Switzerland,Food Products,Nov-17,AA
IID000000002148722,Switzerland,Food Products,Dec-18,AA
IID000000002148722,Switzerland,Food Products,Dec-19,AA
IID000000002148771,Germany,Household & Personal Products,Jun-15,BBB
IID000000002148771,Germany,Household & Personal Products,Jun-16,A
IID000000002148771,Germany,Household & Personal Products,Jul-17,AA
IID000000002148771,Germany,Household & Personal Products,Jul-18,AA
IID000000002148771,Germany,Household & Personal Products,Jun-19,AA
IID000000002148927,Finland,Auto Components,May-15,A
IID000000002148927,Finland,Auto Components,May-16,A
IID000000002148927,Finland,Auto Components,May-17,A
IID000000002148927,Finland,Auto Components,May-18,A
IID000000002148927,Finland,Auto Components,Aug-19,A
IID000000002148930,Portugal,Utilities,Nov-15,AAA
IID000000002148930,Portugal,Utilities,Nov-16,AAA
IID000000002148930,Portugal,Utilities,Nov-17,AAA
IID000000002148930,Portugal,Utilities,Nov-18,AAA
IID000000002148930,Portugal,Utilities,Aug-19,AAA
IID000000002148933,Germany,Automobiles,Jul-16,AA
IID000000002148933,Germany,Automobiles,Jul-17,AA
IID000000002148933,Germany,Automobiles,Aug-17,A
IID000000002148933,Germany,Automobiles,Aug-18,A
IID000000002148933,Germany,Automobiles,Aug-19,A
IID000000002148934,Germany,Auto Components,Apr-17,BB
IID000000002148934,Germany,Auto Components,Oct-17,BB
IID000000002148934,Germany,Auto Components,May-18,BBB
IID000000002148934,Germany,Auto Components,Aug-19,BBB
IID000000002148934,Germany,Auto Components,Jan-20,BBB
IID000000002148935,Germany,Construction Materials,May-15,AAA
IID000000002148935,Germany,Construction Materials,May-16,AA
IID000000002148935,Germany,Construction Materials,May-17,AA
IID000000002148935,Germany,Construction Materials,May-18,AA
IID000000002148935,Germany,Construction Materials,Sep-19,AA
IID000000002149686,Italy,Electrical Equipment,Mar-15,BB
IID000000002149686,Italy,Electrical Equipment,Apr-16,BBB
IID000000002149686,Italy,Electrical Equipment,Apr-17,BBB
IID000000002149686,Italy,Electrical Equipment,Apr-18,BBB
IID000000002149686,Italy,Electrical Equipment,Nov-19,A
IID000000002149764,Italy,Transportation Infrastructure,Sep-15,A
IID000000002149764,Italy,Transportation Infrastructure,Oct-16,A
IID000000002149764,Italy,Transportation Infrastructure,Oct-17,A
IID000000002149764,Italy,Transportation Infrastructure,Aug-18,BB
IID000000002149764,Italy,Transportation Infrastructure,Aug-19,BB
IID000000002149768,United Kingdom,Retail - Food & Staples,Aug-15,AAA
IID000000002149768,United Kingdom,Retail - Food & Staples,Aug-16,AAA
IID000000002149768,United Kingdom,Retail - Food & Staples,Sep-17,AAA
IID000000002149768,United Kingdom,Retail - Food & Staples,Oct-18,AAA
IID000000002149768,United Kingdom,Retail - Food & Staples,Nov-19,AAA
IID000000002150860,Denmark,Air Freight & Logistics,Mar-15,A
IID000000002150860,Denmark,Air Freight & Logistics,Mar-16,A
IID000000002150860,Denmark,Air Freight & Logistics,May-17,A
IID000000002150860,Denmark,Air Freight & Logistics,Oct-18,A
IID000000002150860,Denmark,Air Freight & Logistics,Jul-19,A
IID000000002150894,Spain,Utilities,Oct-15,AA
